"","datasets","model","variable","value"
"611","1","pcox3","hc",0.597273939226773
"612","1","pcox3","hc",0.627147814018043
"613","1","pcox3","hc",0.6258869269399
"614","1","pcox3","hc",0.618018417138698
"615","1","pcox3","hc",0.62424917951576
"616","1","pcox3","hc",0.58724293059126
"617","1","pcox3","hc",0.580624405527891
"618","1","pcox3","hc",0.653569110966905
"619","1","pcox3","hc",0.628868818151779
"620","1","pcox3","hc",0.662489704671138
"621","1","pcox3","hc",0.661853918951711
"622","1","pcox3","hc",0.577183543456731
"623","1","pcox3","hc",0.658351262289278
"624","1","pcox3","hc",0.63275215184286
"625","1","pcox3","hc",0.594116166559468
"626","1","pcox3","hc",0.616647654602648
"627","1","pcox3","hc",0.587822236280247
"628","1","pcox3","hc",0.635624237494917
"629","1","pcox3","hc",0.644870677128742
"630","1","pcox3","hc",0.636297020029311
"631","1","pcox3","hc",0.658146119446429
"632","1","pcox3","hc",0.633753603354395
"633","1","pcox3","hc",0.602005748562859
"634","1","pcox3","hc",0.646357096141269
"635","1","pcox3","hc",0.61024150966976
"636","1","pcox3","hc",0.55020621159835
"637","1","pcox3","hc",0.615140446995391
"638","1","pcox3","hc",0.660028041552482
"639","1","pcox3","hc",0.644623195094613
"640","1","pcox3","hc",0.678600199787323
"641","1","pcox3","hc",0.637939857319166
"642","1","pcox3","hc",0.633916960802526
"643","1","pcox3","hc",0.633020290649849
"644","1","pcox3","hc",0.621281527678128
"645","1","pcox3","hc",0.622532513669643
"646","1","pcox3","hc",0.64514173546562
"647","1","pcox3","hc",0.622440691258438
"648","1","pcox3","hc",0.597316885119507
"649","1","pcox3","hc",0.599159397760313
"650","1","pcox3","hc",0.605336659706592
"651","1","pcox3","hc",0.623071271124173
"652","1","pcox3","hc",0.619351980761929
"653","1","pcox3","hc",0.591625602352236
"654","1","pcox3","hc",0.63110108557733
"655","1","pcox3","hc",0.613059079478993
"656","1","pcox3","hc",0.662047225361328
"657","1","pcox3","hc",0.656415116011946
"658","1","pcox3","hc",0.641896284442666
"659","1","pcox3","hc",0.569696631096709
"660","1","pcox3","hc",0.596973317403425
"661","1","pcox3","hc",0.586879948295363
"662","1","pcox3","hc",0.655378327450304
"663","1","pcox3","hc",0.626581057620767
"664","1","pcox3","hc",0.621375832883126
"665","1","pcox3","hc",0.627906332271027
"666","1","pcox3","hc",0.619180110271595
"667","1","pcox3","hc",0.607459597950335
"668","1","pcox3","hc",0.613577346358353
"669","1","pcox3","hc",0.620447956160194
"670","1","pcox3","hc",0.64160057443128
"671","1","pcox3","hc",0.675116167280885
"672","1","pcox3","hc",0.612405857064357
"673","1","pcox3","hc",0.606699195569036
"674","1","pcox3","hc",0.621560468140442
"675","1","pcox3","hc",0.613410641957499
"676","1","pcox3","hc",0.620595260459998
"677","1","pcox3","hc",0.601585014409222
"678","1","pcox3","hc",0.598353056661395
"679","1","pcox3","hc",0.639026840020088
"680","1","pcox3","hc",0.604193138500635
"681","1","pcox3","hc",0.648829002245749
"682","1","pcox3","hc",0.628035458677582
"683","1","pcox3","hc",0.627290040503205
"684","1","pcox3","hc",0.622747518267299
"685","1","pcox3","hc",0.615583929073143
"686","1","pcox3","hc",0.62205710241964
"687","1","pcox3","hc",0.620458543094559
"688","1","pcox3","hc",0.6385024318516
"689","1","pcox3","hc",0.579303329392681
"690","1","pcox3","hc",0.639320946559342
"691","1","pcox3","hc",0.606261531365314
"692","1","pcox3","hc",0.657808319143761
"693","1","pcox3","hc",0.65297692100458
"694","1","pcox3","hc",0.621322059075587
"695","1","pcox3","hc",0.599008221323241
"696","1","pcox3","hc",0.612039577617028
"697","1","pcox3","hc",0.616257888231085
"698","1","pcox3","hc",0.629408658922914
"699","1","pcox3","hc",0.612487767921967
"700","1","pcox3","hc",0.667252920330752
"1001","1","coxboost","hc",0.680444314527916
"1002","1","coxboost","hc",0.628931166454046
"1003","1","coxboost","hc",0.641615255187886
"1004","1","coxboost","hc",0.592172419020668
"1005","1","coxboost","hc",0.610541363664616
"1006","1","coxboost","hc",0.570672141776529
"1007","1","coxboost","hc",0.602489957551067
"1008","1","coxboost","hc",0.65131839940758
"1009","1","coxboost","hc",0.683186182896178
"1010","1","coxboost","hc",0.645146781012924
"1011","1","coxboost","hc",0.614283087390245
"1012","1","coxboost","hc",0.601498959056211
"1013","1","coxboost","hc",0.633500728981046
"1014","1","coxboost","hc",0.646688395936837
"1015","1","coxboost","hc",0.645241191405041
"1016","1","coxboost","hc",0.629953941730934
"1017","1","coxboost","hc",0.57444189559671
"1018","1","coxboost","hc",0.66829980532122
"1019","1","coxboost","hc",0.631429672871462
"1020","1","coxboost","hc",0.680256500764796
"1021","1","coxboost","hc",0.66494782819704
"1022","1","coxboost","hc",0.589161915468829
"1023","1","coxboost","hc",0.676652414281435
"1024","1","coxboost","hc",0.634297064665637
"1025","1","coxboost","hc",0.579434547945972
"1026","1","coxboost","hc",0.615472363372395
"1027","1","coxboost","hc",0.597817491696979
"1028","1","coxboost","hc",0.666327775518503
"1029","1","coxboost","hc",0.632744181131278
"1030","1","coxboost","hc",0.627720783802855
"1031","1","coxboost","hc",0.636527215474584
"1032","1","coxboost","hc",0.637102175115744
"1033","1","coxboost","hc",0.617189452636841
"1034","1","coxboost","hc",0.653996075866579
"1035","1","coxboost","hc",0.605148873683882
"1036","1","coxboost","hc",0.545969755632242
"1037","1","coxboost","hc",0.615597008435516
"1038","1","coxboost","hc",0.654292269453827
"1039","1","coxboost","hc",0.643337509065735
"1040","1","coxboost","hc",0.686559468952405
"1041","1","coxboost","hc",0.659101170946088
"1042","1","coxboost","hc",0.614875534088798
"1043","1","coxboost","hc",0.603783931998903
"1044","1","coxboost","hc",0.630636348584359
"1045","1","coxboost","hc",0.654505575978499
"1046","1","coxboost","hc",0.641100398360372
"1047","1","coxboost","hc",0.618743522953253
"1048","1","coxboost","hc",0.644564379336931
"1049","1","coxboost","hc",0.62420473846331
"1050","1","coxboost","hc",0.617241098787862
"1051","1","coxboost","hc",0.636635957723393
"1052","1","coxboost","hc",0.626819389950639
"1053","1","coxboost","hc",0.620320710026953
"1054","1","coxboost","hc",0.629070914986606
"1055","1","coxboost","hc",0.626451558217727
"1056","1","coxboost","hc",0.672664009992268
"1057","1","coxboost","hc",0.654089133930623
"1058","1","coxboost","hc",0.637495624343652
"1059","1","coxboost","hc",0.558634560589977
"1060","1","coxboost","hc",0.634309040223019
"1061","1","coxboost","hc",0.559799644530619
"1062","1","coxboost","hc",0.656705326574484
"1063","1","coxboost","hc",0.64603598886715
"1064","1","coxboost","hc",0.626208055705625
"1065","1","coxboost","hc",0.635471802688098
"1066","1","coxboost","hc",0.610450275678987
"1067","1","coxboost","hc",0.582331493890422
"1068","1","coxboost","hc",0.639544948683072
"1069","1","coxboost","hc",0.617038901456017
"1070","1","coxboost","hc",0.651555207415386
"1071","1","coxboost","hc",0.679474443198205
"1072","1","coxboost","hc",0.622199954746743
"1073","1","coxboost","hc",0.609521297639457
"1074","1","coxboost","hc",0.633185955786736
"1075","1","coxboost","hc",0.622648837596405
"1076","1","coxboost","hc",0.618421405759373
"1077","1","coxboost","hc",0.650172910662824
"1078","1","coxboost","hc",0.613022849975459
"1079","1","coxboost","hc",0.645332291724792
"1080","1","coxboost","hc",0.601986223500301
"1081","1","coxboost","hc",0.669008662175168
"1082","1","coxboost","hc",0.633987092237764
"1083","1","coxboost","hc",0.629060379281672
"1084","1","coxboost","hc",0.598002969345871
"1085","1","coxboost","hc",0.619111541223114
"1086","1","coxboost","hc",0.660597153044283
"1087","1","coxboost","hc",0.630769697337296
"1088","1","coxboost","hc",0.63788033027938
"1089","1","coxboost","hc",0.593599648090617
"1090","1","coxboost","hc",0.632209647158506
"1091","1","coxboost","hc",0.623587407749078
"1092","1","coxboost","hc",0.644916078812941
"1093","1","coxboost","hc",0.654862753315174
"1094","1","coxboost","hc",0.602768096897675
"1095","1","coxboost","hc",0.605011092261516
"1096","1","coxboost","hc",0.616169174912004
"1097","1","coxboost","hc",0.620291457940277
"1098","1","coxboost","hc",0.65382787750792
"1099","1","coxboost","hc",0.610057135641908
"1100","1","coxboost","hc",0.650164063525397
"1301","1","gacoxboost","hc",0.599503069277989
"1302","1","gacoxboost","hc",0.618226191136502
"1303","1","gacoxboost","hc",0.62750046737708
"1304","1","gacoxboost","hc",0.591818687149426
"1305","1","gacoxboost","hc",0.613089688607123
"1306","1","gacoxboost","hc",0.539064188459045
"1307","1","gacoxboost","hc",0.571294265120652
"1308","1","gacoxboost","hc",0.640448546719209
"1309","1","gacoxboost","hc",0.654024618160727
"1310","1","gacoxboost","hc",0.666526732435755
"1311","1","gacoxboost","hc",0.607134648094516
"1312","1","gacoxboost","hc",0.570381679389313
"1313","1","gacoxboost","hc",0.639138182407257
"1314","1","gacoxboost","hc",0.531407233948293
"1315","1","gacoxboost","hc",0.636386153941421
"1316","1","gacoxboost","hc",0.634211653813196
"1317","1","gacoxboost","hc",0.553404576735859
"1318","1","gacoxboost","hc",0.623231667748215
"1319","1","gacoxboost","hc",0.61088776296949
"1320","1","gacoxboost","hc",0.552506177197317
"1321","1","gacoxboost","hc",0.637041980101917
"1322","1","gacoxboost","hc",0.617682486147916
"1323","1","gacoxboost","hc",0.65127045943517
"1324","1","gacoxboost","hc",0.614780716965665
"1325","1","gacoxboost","hc",0.577952403590704
"1326","1","gacoxboost","hc",0.544211690691002
"1327","1","gacoxboost","hc",0.601676419421161
"1328","1","gacoxboost","hc",0.659871899145994
"1329","1","gacoxboost","hc",0.606509735541994
"1330","1","gacoxboost","hc",0.597134017261032
"1331","1","gacoxboost","hc",0.617210446931809
"1332","1","gacoxboost","hc",0.610794048277669
"1333","1","gacoxboost","hc",0.647650587353162
"1334","1","gacoxboost","hc",0.597750163505559
"1335","1","gacoxboost","hc",0.53307089074265
"1336","1","gacoxboost","hc",0.583957579328339
"1337","1","gacoxboost","hc",0.572767197147578
"1338","1","gacoxboost","hc",0.64192849404117
"1339","1","gacoxboost","hc",0.644392430935584
"1340","1","gacoxboost","hc",0.6452163825605
"1341","1","gacoxboost","hc",0.658288432015894
"1342","1","gacoxboost","hc",0.574006130410552
"1343","1","gacoxboost","hc",0.580717027693995
"1344","1","gacoxboost","hc",0.632595617859705
"1345","1","gacoxboost","hc",0.634796577183281
"1346","1","gacoxboost","hc",0.541495872062814
"1347","1","gacoxboost","hc",0.614430159930538
"1348","1","gacoxboost","hc",0.558334618350039
"1349","1","gacoxboost","hc",0.59187609753289
"1350","1","gacoxboost","hc",0.637199338340971
"1351","1","gacoxboost","hc",0.637709828745832
"1352","1","gacoxboost","hc",0.634413365396785
"1353","1","gacoxboost","hc",0.577386948354251
"1354","1","gacoxboost","hc",0.594670802199351
"1355","1","gacoxboost","hc",0.652049840363914
"1356","1","gacoxboost","hc",0.645482662225659
"1357","1","gacoxboost","hc",0.637491385251551
"1358","1","gacoxboost","hc",0.620293043956593
"1359","1","gacoxboost","hc",0.572909101067099
"1360","1","gacoxboost","hc",0.639818133545732
"1361","1","gacoxboost","hc",0.535175311035708
"1362","1","gacoxboost","hc",0.691366543698081
"1363","1","gacoxboost","hc",0.635123591170878
"1364","1","gacoxboost","hc",0.580482021729996
"1365","1","gacoxboost","hc",0.612193432174034
"1366","1","gacoxboost","hc",0.574024913212171
"1367","1","gacoxboost","hc",0.611721521482065
"1368","1","gacoxboost","hc",0.589526400395697
"1369","1","gacoxboost","hc",0.584127186414758
"1370","1","gacoxboost","hc",0.616208100786579
"1371","1","gacoxboost","hc",0.638583560326871
"1372","1","gacoxboost","hc",0.618741312990917
"1373","1","gacoxboost","hc",0.60005274957141
"1374","1","gacoxboost","hc",0.63815344603381
"1375","1","gacoxboost","hc",0.547994229595517
"1376","1","gacoxboost","hc",0.554037733823569
"1377","1","gacoxboost","hc",0.61864553314121
"1378","1","gacoxboost","hc",0.511793095926269
"1379","1","gacoxboost","hc",0.594470174655432
"1380","1","gacoxboost","hc",0.599227579749883
"1381","1","gacoxboost","hc",0.645043310875842
"1382","1","gacoxboost","hc",0.573466261520303
"1383","1","gacoxboost","hc",0.606957967865669
"1384","1","gacoxboost","hc",0.600826759046316
"1385","1","gacoxboost","hc",0.605875191209066
"1386","1","gacoxboost","hc",0.656351215263602
"1387","1","gacoxboost","hc",0.606447504094135
"1388","1","gacoxboost","hc",0.618708290917317
"1389","1","gacoxboost","hc",0.590657905589311
"1390","1","gacoxboost","hc",0.613054530049023
"1391","1","gacoxboost","hc",0.60979301199262
"1392","1","gacoxboost","hc",0.647439795670153
"1393","1","gacoxboost","hc",0.586942856287604
"1394","1","gacoxboost","hc",0.596754842027081
"1395","1","gacoxboost","hc",0.602766540519379
"1396","1","gacoxboost","hc",0.620243341370805
"1397","1","gacoxboost","hc",0.604189707891484
"1398","1","gacoxboost","hc",0.622914466737064
"1399","1","gacoxboost","hc",0.584709113292718
"1400","1","gacoxboost","hc",0.636251476571729
